number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative
18878982,1719494310,88843037151017198,1660525481581471684800253194691189,29332059166930241,118175096188505155,5638453507527,2476805624187286558394,1634935026167424402474222059333288,12526901425769868877,2537833814174672207455916875936040,1229720740441319073706502948718792979671203,16673762603591,16682461364891,58,57,18924582,18905382,36588317644639212852,299176202338,18294158822319611904,149588101169,78934275048,138388494523254613494,78591673780,143949556741729133503,0.004359256541081491,-0.038632020440688475,266521020985,1420017618927,212740663512235266120,352161883209520691066,31,0,8,17,1054716740543795758945,0,273995764149035012046,3891805512844,11489059981821539,0,553677352164754,-3415895741807408,5925480266420,2426944052780871305995,1719494308,2120901629170
18881382,1719523118,89375450427536865,1635211984110292273249278663361412,29372769252407819,118748219549874633,5753506779670,2450877384222497325351,1611849414797521446933196296014546,4718925443449732341,2539230134985290488155472741896313,1230251300306002063313490759949750660295283,16679562065603,16688256098327,59,57,18929382,18905382,35752127944390387625,299176202338,17876063972195196928,149588101169,81289521504,137780953095176725237,81289521504,143949556741729133503,0.0,-0.04285253658418675,275731273988,1420017618927,207909071276978282001,352161883209520691066,32,0,8,17,1091305058188434971797,0,273995764149035012046,3891805512844,11982532831817194,0,553677352164754,-3415895741807408,6026106534712,2404715623584494580860,1719523117,2126635122342
18883782,1719551926,89886471393836003,1612491442242339209989186319236615,29406840570514660,119293311833683549,5861358174825,2427917527608050505808,1619084060507612330569479714606470,8356323774063035582,2540140693906846759847686904574715,1230648092038075688892123703113714456871318,16685374691639,16694035245383,60,57,18931782,18905382,35368323242813836033,299176202338,17684161621406922752,149588101169,82902580276,137182937476414565686,82902580276,143949556741729133503,0.0,-0.04700687809310222,281254376767,1420017618927,205701982777049932928,352161883209520691066,33,0,8,17,1127057186132825359422,0,273995764149035012046,3891805512844,12447475655239955,0,553677352164754,-3415895741807408,6117754326672,2387278575305744112729,1719551925,2132359543911
18886182,1719580731,89965522437301047,1613909554769297876262267133830239,29406840570514660,119372362877062005,5860088589095,2431663071675960421238,1628222291167783372634614705101025,10660859801040077842,2541273237841808153146342889455024,1231144287451695436616562440725912775546341,16691142930599,16699828390439,60,57,18931782,18905382,35368323242813836033,299176202338,17684161621406922752,149588101169,83263973892,136580688582606883601,82902580276,143949556741729133503,0.004359256549034463,-0.05119062764703952,281254376767,1420017618927,205701982777049932928,352161883209520691066,33,0,8,17,1127057186132825359422,0,273995764149035012046,3891805512844,12447475655239955,0,553677352164754,-3415895741807408,6117754326672,2390497763500403032323,1719580729,2138075135015
18888582,1719609538,90426220363550484,1634710606110062296376382270052236,29442841389227804,119869061621480531,5809594345985,2473252189104039128200,1634719483068439004588886984403245,14730973986859649023,2541822878417031331029477549016325,1231392561410884705735241450741550840094936,16696927485023,16705596428771,61,57,18936582,18905382,35808519223464350173,299176202338,17904259611732180992,149588101169,82649824035,135981083630799313122,82649824035,143949556741729133503,0.0,-0.05535601005862534,280450678851,1420017618927,208288438436800455430,352161883209520691066,34,0,8,17,1162425509375639195455,0,273995764149035012046,3891805512844,12863700249586590,0,553677352164754,-3415895741807408,6083080887328,2426209879961606137596,1719609537,2143792010617
18890982,1719638345,90899089223931060,1634775143759822666594742783139822,29474350279084376,120373439371165212,5833809287658,2483757043051853666954,1626031799179734046489041298823367,11231264475263638924,2542172053572696002043839110995624,1231522249154073482374003537190069788627419,16702701347543,16711373225339,62,57,18938982,18905382,36139628976071337030,299176202338,18069814488035674112,149588101169,82560146561,135390880050111002941,82560146561,143949556741729133503,0.0,-0.05945608229259025,280192902755,1420017618927,210237371740693446360,352161883209520691066,35,0,8,17,1198234028599103545628,0,273995764149035012046,3891805512844,13287359245136637,0,553677352164754,-3415895741807408,6105567332384,2437989536713199651014,1719638344,2149516062059
18893382,1719667151,90979380935431634,1626118132585029150948053937024079,29474350279084376,120453731082577839,5868778897686,2472252164318915232128,1646320704318861220540566371834208,16514254243573153077,2542830117195128219283412783201420,1231848447706423507307642810126800173903322,16708476599459,16717180607447,62,57,18938982,18905382,36139628976071337030,299176202338,18069814488035674112,149588101169,82920047420,134796498494782034487,82560146561,143949556741729133503,0.0043592565419452445,-0.06358517840641431,280192902755,1420017618927,210237371740693446360,352161883209520691066,35,0,8,17,1198234028599103545628,0,273995764149035012046,3891805512844,13287359245136637,0,553677352164754,-3415895741807408,6132932249492,2429705227164753634426,1719667149,2155239744307
18895782,1719695958,91447922356324814,1653114620569767404419025794564324,29510954347981001,120958876571814336,5797147645619,2523835982092344189273,1653385709042145271230514421914609,14630893010539206575,2543116807151248738468668574849861,1231988848893473340012617382016164161870516,16714266833195,16722985926359,63,57,18943782,18905382,36529336172437616687,299176202338,18264668086218815488,149588101169,82450024707,134204726342931236229,82450024707,143949556741729133503,0.0,-0.06769614731278295,279872549720,1420017618927,212531101843916305908,352161883209520691066,36,0,8,17,1234373657575174882658,0,273995764149035012046,3891805512844,13710815726958560,0,553677352164754,-3415895741807408,6082678127803,2472775826691418196236,1719695957,2160960970338
18898182,1719724764,91925003474736544,1661642379722299825064986201372794,29542759518818425,121467762860506085,5791659970639,2547528254271156636259,1656434737963680333010844635216740,13689432299768495674,2543329175193979543242150837467443,1232088224809871957584360161634691317640202,16720209939455,16728803834603,64,57,18946182,18905382,36866897282130341796,299176202338,18433448641065177088,149588101169,82361547996,133622232749572693525,82361547996,143949556741729133503,0.0,-0.07174265920585976,279618042338,1420017618927,214518187549454459575,352161883209520691066,37,0,8,17,1270902993747612499345,0,273995764149035012046,3891805512844,14138208425790292,0,553677352164754,-3415895741807408,6082678127803,2494611713781052154603,1719724763,2166691275700
18900582,1719753568,92006023044961178,1663106894776782662666451664177966,29542759518818425,121548782430641975,5790419556355,2551474269969704800114,1651638426990078748505363472496868,15450198068602139574,2543612036541218083221106560724306,1232200839883636592853531881373435444264623,16725998105483,16734592102691,64,57,18946182,18905382,36866897282130341796,299176202338,18433448641065177088,149588101169,82720583113,133035615759574368108,82361547996,143949556741729133503,0.004359256543083001,-0.07581781583208558,279618042338,1420017618927,214518187549454459575,352161883209520691066,37,0,8,17,1270902993747612499345,0,273995764149035012046,3891805512844,14138208425790292,0,553677352164754,-3415895741807408,6082678127803,2498011638110688189942,1719753567,2172424149522
18902982,1719782373,92087456933774255,1651720847835707680192963850595880,29542759518818425,121630216319365854,5834241638242,2535703942209859527215,1657766192112028884561906406155865,13646748470464423882,2543843164441037668232134000977979,1232314861789300614518047994429531071931046,16731790207391,16740383547023,64,57,18946182,18905382,36866897282130341796,299176202338,18433448641065177088,149588101169,83085337312,132451574085718227090,82361547996,143949556741729133503,0.008787951824741791,-0.07987508205141824,279618042338,1420017618927,214518187549454459575,352161883209520691066,37,0,8,17,1270902993747612499345,0,273995764149035012046,3891805512844,14138208425790292,0,553677352164754,-3415895741807408,6116798533027,2486486962838631272160,1719782372,2178157740857
18905382,1719811177,92168726017195322,1653178525611168581852033644343246,29542759518818425,121711485402697903,5832992139655,2539637517804999444630,1648413326722690582102207537086464,17139264594547626626,2544046120315212910176377923852745,1232383115168203657723151341413014891624481,16737573553763,16746167691407,64,57,18946182,18905382,36866897282130341796,299176202338,18433448641065177088,149588101169,83447527613,131876689762061551588,82361547996,143949556741729133503,0.013185517312675366,-0.08386873327667432,279618042338,1420017618927,214518187549454459575,352161883209520691066,37,0,8,17,1270902993747612499345,0,273995764149035012046,3891805512844,14138208425790292,0,553677352164754,-3415895741807408,6116798533027,2489876996563451676833,1719811176,2183887158393
18907782,1719839984,91174020285041637,1649112651009440981535815582115345,30382188097603824,121556208249499699,5839913371542,2530159408870514698427,1656346703524829324478682522440899,14061852324943933551,2544273870893631817579609208228898,1232499153957429637931244740679082291913532,16743358529771,16751951193143,64,65,18946182,18955782,36866897282130341796,312675734651,18433448641065177088,156337867325,83815487254,148463929883047508443,82361547996,148463929883047508443,0.01765313175112504,0.0,279618042338,1484115764966,214518187549454459575,363215846484157804944,37,0,8,18,1270902993747612499345,0,273995764149035012046,4190981715182,14138208425790292,0,553677352164754,-3659302385407745,6143998607227,2475496465017508592932,1719839983,2189617692852
18910182,1719868788,91254524172024896,1650568767324861458768368431698104,30382188097603824,121636712136394779,5838625683231,2534070608746874664607,1663712342023086122968788758331684,12482798914290694086,2544620579657055872338544371025666,1232666598833831636599240218940247577174230,16749136842911,16757731589663,64,65,18946182,18955782,36866897282130341796,312675734651,18433448641065177088,156337867325,84185069404,147819546556481736824,82361547996,148463929883047508443,0.02214044602571774,-0.004340335912388804,279618042338,1484115764966,214518187549454459575,363215846484157804944,37,0,8,18,1270902993747612499345,0,273995764149035012046,4190981715182,14138208425790292,0,553677352164754,-3659302385407745,6143998607227,2478849277597688395566,1719868787,2195346217540
18912582,1719897593,91335476925226155,1663632674185881441505495905669891,30382188097603824,121717664889507367,5796632324164,2555827093671835819950,1651461882146572472940319834592153,14268532257616473393,2544787110488727186561879278911951,1232713158394266067800707701712385293757113,16754955008411,16763550133151,64,65,18946182,18955782,36866897282130341796,312675734651,18433448641065177088,156337867325,84552053719,147170601723877463911,82361547996,148463929883047508443,0.02659621845750615,-0.008711396500071578,279618042338,1484115764966,214518187549454459575,363215846484157804944,37,0,8,18,1270902993747612499345,0,273995764149035012046,4190981715182,14138208425790292,0,553677352164754,-3659302385407745,6113457229750,2495596053082757756668,1719897592,2201075430919
18914982,1719926398,91416425099368835,1651554719501051900802701697911050,30382188097603824,121798613063561381,5842906805247,2538959226747063593463,1636608959814621396718173958231576,16520476911274059627,2545175371925104031383114690955142,1232848724132626234100555262032066118441994,16760745265511,16769336664203,64,65,18946182,18955782,36866897282130341796,312675734651,18433448641065177088,156337867325,84924883739,146531831875967441803,82361547996,148463929883047508443,0.031122967032194415,-0.013013922025384095,279618042338,1484115764966,214518187549454459575,363215846484157804944,37,0,8,18,1270902993747612499345,0,273995764149035012046,4190981715182,14138208425790292,0,553677352164754,-3659302385407745,6149150347748,2483359805495856017024,1719926397,2206809195248
